Protein	Description	Gene	tenE_ECDdel293	tenK_ECDdel293	FC	Pvalue	log2FC	Sig	UPDOWN
Q13162	Peroxiredoxin-4	PRDX4	5976800	6241823.92259418	0.95754062820727	0.422694900107374	-0.0625943933645033	Nonsignificant	None
Q13177	Serine/threonine-protein kinase PAK 2	PAK2	456660	110727.180266466	4.12419063594904	0.0804103945601339	2.0441110211594	Nonsignificant	None
Q13185	Chromobox protein homolog 3	CBX3	1151200	577776.078326742	1.99246739902059	0.268644317708643	0.99455611886764	Nonsignificant	None
Q13190	Syntaxin-5	STX5	36011	4062.537681033	8.86416393578984	0.0129281931627198	3.14798456315199	Significant	up
Q13200	26S proteasome non-ATPase regulatory subunit 2	PSMD2	2546100	1105154.24327919	2.30384131037245	0.219560233200469	1.20404134671803	Nonsignificant	None
Q13217	DnaJ homolog subfamily C member 3	DNAJC3	99103	36326.7312578166	2.72810122376963	0.169495608502821	1.44789717527161	Nonsignificant	None
Q13219	Pappalysin-1	PAPPA	21119	42827.6385712236	0.493116144259938	0.159339891561123	-1.02000060850041	Nonsignificant	None
Q13242	Serine/arginine-rich splicing factor 9	SRSF9	1364700	1843017.81114781	0.740470326301448	0.3065130272343	-0.433486172952608	Nonsignificant	None
Q13243	Serine/arginine-rich splicing factor 5	SRSF5	332730	344939.836096883	0.964602997916849	0.426174783933686	-0.051992800987999	Nonsignificant	None
Q13247	Serine/arginine-rich splicing factor 6	SRSF6	264480	292699.646057225	0.903588383391117	0.395463936118593	-0.146262371446932	Nonsignificant	None
Q13263	Transcription intermediary factor 1-beta	TRIM28	1636000	1129082.66433505	1.44896388163349	0.392410646359381	0.535021633240125	Nonsignificant	None
Q13283	Ras GTPase-activating protein-binding protein 1	G3BP1	1376100	1331309.58564787	1.03364387580093	0.45915605051798	0.0477392155246485	Nonsignificant	None
Q13308	Inactive tyrosine-protein kinase 7	PTK7	511190	441129.971182067	1.15881947134582	0.487311694895293	0.21265583115869	Nonsignificant	None
Q13310	Polyadenylate-binding protein 4	PABPC4	6053200	13364976.0614229	0.452915139704002	0.135672895003023	-1.14268732937697	Nonsignificant	None
Q13325	Interferon-induced protein with tetratricopeptide repeats 5	IFIT5	17905	11512.1115991326	1.55531848747445	0.363352974896467	0.637210035823498	Nonsignificant	None
Q13347	Eukaryotic translation initiation factor 3 subunit I	EIF3I	893450	564858.966075347	1.58172225928839	0.35655426191493	0.661496293663396	Nonsignificant	None
Q13395	Probable methyltransferase TARBP1	TARBP1	218470	688799.716907175	0.317174927105032	0.0629346499520634	-1.65664936536793	Nonsignificant	None
Q13404	Ubiquitin-conjugating enzyme E2 variant 1	UBE2V1	209350	21608.6347490755	9.68825668215604	0.0100537645535133	3.27623708852192	Significant	up
Q13405	Large ribosomal subunit protein mL49	MRPL49	102260	18508.5278087407	5.52502073945111	0.0428976365027319	2.46597988000581	Significant	up
Q13409	Cytoplasmic dynein 1 intermediate chain 2	DYNC1I2	148050	113045.907793561	1.3096449300081	0.434903837450867	0.389175722333959	Nonsignificant	None
Q13418	Integrin-linked protein kinase	ILK	89036	63167.8552483998	1.40951437483316	0.403909340756567	0.495198191207212	Nonsignificant	None
Q13423	NAD(P) transhydrogenase, mitochondrial	NNT	763630	545462.1221044	1.39996888703088	0.406753202709634	0.485394765009506	Nonsignificant	None
Q13425	Beta-2-syntrophin	SNTB2	134430	207605.522151929	0.647526128431314	0.252102803874795	-0.626989686493195	Nonsignificant	None
Q13428	Treacle protein	TCOF1	218490	146312.765739367	1.49330783883346	0.379960038714523	0.57851160135915	Nonsignificant	None
Q13435	Splicing factor 3B subunit 2	SF3B2	2287700	2530483.46564214	0.904056490019179	0.395705088420526	-0.145515172551903	Nonsignificant	None
Q13442	28 kDa heat- and acid-stable phosphoprotein	PDAP1	446350	30079.9310706666	14.8387973014763	0.00267970553344356	3.89130225979009	Significant	up
Q13492	Phosphatidylinositol-binding clathrin assembly protein	PICALM	323700	81780.1434670287	3.95817354038399	0.087238327059886	1.98483486664587	Nonsignificant	None
Q13501	Sequestosome-1	SQSTM1	1582800	960620.227423621	1.64768547945848	0.340245353188442	0.720440878121392	Nonsignificant	None
Q13505	Metaxin-1	MTX1	113540	71925.0220870299	1.57858832302638	0.357352943963978	0.658634982619467	Nonsignificant	None
Q13509	Tubulin beta-3 chain	TUBB3	1144200	765021.266987333	1.49564469561203	0.379317465738393	0.580767490225763	Nonsignificant	None
Q13523	Serine/threonine-protein kinase PRP4 homolog	PRP4K	7860.2	3216.89034044372	2.44341558715235	0.201245759394467	1.28889926455992	Nonsignificant	None
Q13546	Receptor-interacting serine/threonine-protein kinase 1	RIPK1	9616.4	98685.6788209651	0.0974447368137986	0.00155247518830971	-3.35927192504774	Significant	down
Q13547	Histone deacetylase 1	HDAC1	461590	606087.847310537	0.761589268038068	0.31854699325596	-0.392914945886132	Nonsignificant	None
Q13557	Calcium/calmodulin-dependent protein kinase type II subunit delta	CAMK2D	182100	218405.075017849	0.833771834217305	0.358560784601418	-0.26227545783503	Nonsignificant	None
Q13561	Dynactin subunit 2	DCTN2	1013700	576537.306086239	1.75825569186735	0.314933604048688	0.814144887640251	Nonsignificant	None
Q13564	NEDD8-activating enzyme E1 regulatory subunit	NAE1	54872	28978.8001902198	1.89352214859879	0.287082131481817	0.921072296578421	Nonsignificant	None
Q13573	SNW domain-containing protein 1	SNW1	288190	355082.945553307	0.811613183930669	0.346470203730565	-0.301135794311136	Nonsignificant	None
Q13576	Ras GTPase-activating-like protein IQGAP2	IQGAP2	1305900	2101571.81211426	0.62139204212404	0.236475772578535	-0.686424329226928	Nonsignificant	None
Q13586	Stromal interaction molecule 1	STIM1	92928	184905.285539641	0.502570814721668	0.164974215850231	-0.992601201382416	Nonsignificant	None
Q13595	Transformer-2 protein homolog alpha	TRA2A	514220	776032.575791801	0.662626822688895	0.261079298785895	-0.593731490959791	Nonsignificant	None
Q13610	Periodic tryptophan protein 1 homolog	PWP1	161610	195821.304171763	0.82529324724671	0.353955442771337	-0.277021258951123	Nonsignificant	None
Q13616	Cullin-1	CUL1	251580	321794.912013646	0.781802292726529	0.329931416303531	-0.355124279382258	Nonsignificant	None
Q13617	Cullin-2	CUL2	398690	495487.720607199	0.804641534832432	0.342630002001126	-0.313581884452794	Nonsignificant	None
Q13618	Cullin-3	CUL3	1056800	271862.861704155	3.88725401246613	0.0903764495326708	1.95875138361014	Nonsignificant	None
Q13620	Cullin-4B	CUL4B	401650	390213.25575833	1.02930895881393	0.457140572259569	0.0416760885934248	Nonsignificant	None
Q13637	Ras-related protein Rab-32	RAB32	1295900	2553247.22903599	0.507549752825653	0.167949103828056	-0.978378844734022	Nonsignificant	None
Q13642	Four and a half LIM domains protein 1	FHL1	1555800	588533.280004953	2.64352085575672	0.178222675660792	1.40246070874197	Nonsignificant	None
Q13643	Four and a half LIM domains protein 3	FHL3	125070	14090.2401509479	8.876356872568	0.0128788351610524	3.14996767203403	Significant	up
Q13685	Angio-associated migratory cell protein	AAMP	124640	415846.3121195	0.29972611603727	0.0549110195368866	-1.73828329920427	Nonsignificant	None
Q13724	Mannosyl-oligosaccharide glucosidase	MOGS	439020	310645.961849122	1.41324869438743	0.402803385986989	0.49901536417773	Nonsignificant	None
Q13740	CD166 antigen	ALCAM	111210	55535.1124434566	2.00251687818637	0.266855955517142	1.00181440242083	Nonsignificant	None
Q13813	Spectrin alpha chain, non-erythrocytic 1	SPTAN1	3357900	1427129.1478406	2.3529054851699	0.212891190083491	1.23444336951448	Nonsignificant	None
Q13835	Plakophilin-1	PKP1	309160	216520.447164777	1.42785590944546	0.398512667745549	0.513850398682802	Nonsignificant	None
Q13838	Spliceosome RNA helicase DDX39B	DDX39B	3919500	4390018.23999665	0.892820891788138	0.389893501718311	-0.163557308618	Nonsignificant	None
Q13867	Bleomycin hydrolase	BLMH	25235	19727.1832350813	1.27919935143726	0.444919081424671	0.355241112474906	Nonsignificant	None
Q13868	Exosome complex component RRP4	EXOSC2	151640	220120.298120084	0.688896032283559	0.27658175648074	-0.537641826075105	Nonsignificant	None
Q13885	Tubulin beta-2A chain	TUBB2A	672920	986592.093286466	0.682065064760874	0.27256552617864	-0.55201872494808	Nonsignificant	None
Q13895	Bystin	BYSL	234510	389694.453708889	0.601779157409267	0.224689011765624	-0.732693955020717	Nonsignificant	None
Q14011	Cold-inducible RNA-binding protein	CIRBP	260490	326919.405726495	0.796801888897135	0.338291373541732	-0.327707027427027	Nonsignificant	None
Q14019	Coactosin-like protein	COTL1	2113300	530713.320984569	3.98199916308761	0.0862148649596498	1.99349291784157	Nonsignificant	None
Q14061	Cytochrome c oxidase copper chaperone	COX17	106480	39210.847140833	2.71557509628796	0.17075346041689	1.44125775998249	Nonsignificant	None
Q14103	Heterogeneous nuclear ribonucleoprotein D0	HNRNPD	8673400	28295887.2884042	0.306525111285498	0.0579891858519719	-1.70592282702978	Nonsignificant	None
Q14108	Lysosome membrane protein 2	SCARB2	315540	153893.628339366	2.05037728595346	0.258541438138123	1.03588940167823	Nonsignificant	None
Q14126	Desmoglein-2	DSG2	174340	5756.37343347413	30.2864298181539	0.000189106627210892	4.92059961731859	Significant	up
Q14137	Ribosome biogenesis protein BOP1	BOP1	71397	23545.142807092	3.03234516710999	0.142240793304013	1.60043398257733	Nonsignificant	None
Q14139	Ubiquitin conjugation factor E4 A	UBE4A	109820	100421.018737361	1.09359575695225	0.486275720728768	0.129079550547624	Nonsignificant	None
Q14146	Unhealthy ribosome biogenesis protein 2 homolog	URB2	62462	101308.276119875	0.616553774205877	0.233572077290675	-0.697701366687642	Nonsignificant	None
Q14152	Eukaryotic translation initiation factor 3 subunit A	EIF3A	2531200	2523283.76373152	1.00313727547502	0.444814970129106	0.00451904672324725	Nonsignificant	None
Q14155	Rho guanine nucleotide exchange factor 7	ARHGEF7	73446	299909.935764766	0.244893520492123	0.0326483784391361	-2.02977349198403	Significant	down
Q14157	Ubiquitin-associated protein 2-like	UBAP2L	796210	1174292.55721493	0.678033761781111	0.270190238693603	-0.560570982673992	Nonsignificant	None
Q14160	Protein scribble homolog	SCRIB	1801700	3650672.38055819	0.493525524118524	0.159583418695478	-1.01880339507502	Nonsignificant	None
Q14161	ARF GTPase-activating protein GIT2	GIT2	125690	265266.664218402	0.473825086051957	0.147916182825351	-1.07757351267756	Nonsignificant	None
Q14165	Malectin	MLEC	190650	190156.832815618	1.00259347601177	0.444556000006865	0.00373675148495459	Nonsignificant	None
Q14166	Tubulin--tyrosine ligase-like protein 12	TTLL12	103160	13962.1278081267	7.38855863645335	0.0210876729365508	2.88529295018231	Significant	up
Q14181	DNA polymerase alpha subunit B	POLA2	207860	656538.699669469	0.316599768002474	0.0626638223315806	-1.65926789658789	Nonsignificant	None
Q14192	Four and a half LIM domains protein 2	FHL2	1415300	514757.511015018	2.74944992489621	0.167378661340597	1.45914301136281	Nonsignificant	None
Q14195	Dihydropyrimidinase-related protein 3	DPYSL3	3120300	843402.727640675	3.69965604537312	0.0993890674334784	1.88739115055227	Nonsignificant	None
Q14197	Large ribosomal subunit protein mL62	MRPL58	68680	27418.158923125	2.50490925348288	0.193790186994841	1.32475833918031	Nonsignificant	None
Q14203	Dynactin subunit 1	DCTN1	532980	576198.496584563	0.924993735942141	0.406404094630976	-0.112484499156584	Nonsignificant	None
Q14204	Cytoplasmic dynein 1 heavy chain 1	DYNC1H1	4625000	1599710.23775678	2.89114859106327	0.154142200267651	1.5316427582723	Nonsignificant	None
Q14232	Translation initiation factor eIF2B subunit alpha	EIF2B1	29570	34017.5327479565	0.869257633088523	0.377547997641619	-0.202144264345895	Nonsignificant	None
Q14247	Src substrate cortactin	CTTN	12228000	15630764.6038807	0.782303381177151	0.330211926115801	-0.354199894464342	Nonsignificant	None
Q14257	Reticulocalbin-2	RCN2	2094300	3656072.15699115	0.572827862818647	0.207235403610923	-0.803826426704449	Nonsignificant	None
Q14258	E3 ubiquitin/ISG15 ligase TRIM25	TRIM25	171840	327671.139308338	0.524428243398937	0.178066725569306	-0.931182710024972	Nonsignificant	None
Q14315	Filamin-C	FLNC	18014000	7757043.54087052	2.32227650974077	0.217023921013793	1.21553976181652	Nonsignificant	None
Q14318	Peptidyl-prolyl cis-trans isomerase FKBP8	FKBP8	610870	1140729.24095516	0.535508320527055	0.184730100017053	-0.901019103684263	Nonsignificant	None
Q14344	Guanine nucleotide-binding protein subunit alpha-13	GNA13	420410	992161.274470265	0.423731515044734	0.118904939917266	-1.23877766170616	Nonsignificant	None
Q14444	Caprin-1	CAPRIN1	660380	1508443.42824282	0.437789039771464	0.12692917580765	-1.19169225837967	Nonsignificant	None
Q14498	RNA-binding protein 39	RBM39	686010	291196.178893538	2.35583448452738	0.212501207677244	1.2362381823179	Nonsignificant	None
Q14534	Squalene monooxygenase	SQLE	55274	16036.2772261991	3.44680995597262	0.113405301165964	1.78526175616552	Nonsignificant	None
Q14554	Protein disulfide-isomerase A5	PDIA5	161620	137990.757354452	1.17123786475678	0.482724011790179	0.228034100139827	Nonsignificant	None
Q14558	Phosphoribosyl pyrophosphate synthase-associated protein 1	PRPSAP1	138390	138181.337699144	1.00151006137537	0.444039704209336	0.00217691483352958	Nonsignificant	None
Q14566	DNA replication licensing factor MCM6	MCM6	601030	622117.77185858	0.966103247950014	0.426911476073618	-0.0497507160274332	Nonsignificant	None
Q14573	Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3	ITPR3	117930	130409.894754453	0.904302547149883	0.395831814467862	-0.145122567546883	Nonsignificant	None
Q14669	E3 ubiquitin-protein ligase TRIP12	TRIP12	84991	120669.12158127	0.704330974538163	0.285614529317724	-0.505674565006929	Nonsignificant	None
Q14671	Pumilio homolog 1	PUM1	4258100	8459014.47715535	0.503380152794341	0.165457447184286	-0.990279759655159	Nonsignificant	None
Q14677	Clathrin interactor 1	CLINT1	555750	992807.130082834	0.559776398819408	0.199359596986905	-0.837077433314119	Nonsignificant	None
Q14683	Structural maintenance of chromosomes protein 1A	SMC1A	36943	481861.22596167	0.0766673017242077	0.000583084298619844	-3.70524478412708	Significant	down
Q14684	Ribosomal RNA processing protein 1 homolog B	RRP1B	92695	32114.9056401076	2.88635442491337	0.154567962543785	1.52924846395588	Nonsignificant	None
Q14694	Ubiquitin carboxyl-terminal hydrolase 10	USP10	913830	1086731.47662556	0.840897700725076	0.362411077824144	-0.249997794565767	Nonsignificant	None
Q14696	LRP chaperone MESD	MESD	147310	16617.5472775118	8.86472579496444	0.0129259136269618	3.14807600615349	Significant	up
Q14697	Neutral alpha-glucosidase AB	GANAB	11508000	5695917.11301883	2.02039456889161	0.263711358091612	1.01463706871719	Nonsignificant	None
Q14739	Delta(14)-sterol reductase LBR	LBR	68842	19218.9689825674	3.58198195035557	0.105623431433633	1.84075806758682	Nonsignificant	None
Q14764	Major vault protein	MVP	3797700	1606486.4277903	2.36397888852611	0.211421549053446	1.24121715160907	Nonsignificant	None
Q14839	Chromodomain-helicase-DNA-binding protein 4	CHD4	246670	13988.5973004451	17.6336479421101	0.00148466020909107	4.14025905641891	Significant	up
Q14847	LIM and SH3 domain protein 1	LASP1	1472600	611265.280008023	2.40910133155391	0.205563771240992	1.26849507745174	Nonsignificant	None
Q14914	Prostaglandin reductase 1	PTGR1	3028800	1249995.30524565	2.42304910049624	0.203794644351865	1.27682363975612	Nonsignificant	None
Q14934	Nuclear factor of activated T-cells, cytoplasmic 4	NFATC4	266970	159515.748507801	1.6736278549133	0.334085679420005	0.742978768295758	Nonsignificant	None
Q14974	Importin subunit beta-1	KPNB1	11067000	20254455.5220645	0.546398296806547	0.191290606164238	-0.871975108317518	Nonsignificant	None
Q14978	Nucleolar and coiled-body phosphoprotein 1	NOLC1	3847400	6010057.04785398	0.640160312849908	0.247709218622054	-0.643494856037941	Nonsignificant	None
Q14980	Nuclear mitotic apparatus protein 1	NUMA1	114890	7740.208943756	14.8432685519015	0.00267701907118154	3.89173690951398	Significant	up
Q14C86	GTPase-activating protein and VPS9 domain-containing protein 1	GAPVD1	366280	256351.739205554	1.42881808071644	0.398232004327681	0.514822242007169	Nonsignificant	None
Q14CZ7	FAST kinase domain-containing protein 3, mitochondrial	FASTKD3	13460	35206.5423429005	0.382315305743571	0.0959793998848221	-1.38716513620491	Nonsignificant	None
Q15005	Signal peptidase complex subunit 2	SPCS2	253080	117556.309284622	2.15284063901032	0.241809367618332	1.10624152999345	Nonsignificant	None
Q15006	ER membrane protein complex subunit 2	EMC2	264600	395051.87895414	0.669785448687149	0.265318899830558	-0.578229061534474	Nonsignificant	None
Q15007	Pre-mRNA-splicing regulator WTAP	WTAP	84091	171268.203097185	0.490990145744001	0.158075876016302	-1.02623402519246	Nonsignificant	None
Q15008	26S proteasome non-ATPase regulatory subunit 6	PSMD6	936580	527028.767653843	1.77709464356062	0.310858073411332	0.829520517697239	Nonsignificant	None
Q15019	Septin-2	SEPTIN2	1484800	690186.718304661	2.15130190225507	0.242050381433013	1.10520999910928	Nonsignificant	None
Q15020	Squamous cell carcinoma antigen recognized by T-cells 3	SART3	2588700	3819018.35170342	0.677844346792769	0.270078542219837	-0.560974069152639	Nonsignificant	None
Q15024	Exosome complex component RRP42	EXOSC7	227200	175736.253400536	1.2928464992489	0.440395872836822	0.370550992921853	Nonsignificant	None
Q15025	TNFAIP3-interacting protein 1	TNIP1	112770	18918.27554983	5.96090271034314	0.0359314227141499	2.57553082684826	Significant	up
